Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
NCP02,-956.0,OUT019
DRI37,864.0,OUT045
FDQ12,3732.0,OUT049
FDE33,1296.0,OUT046
FDX27,1512.0,OUT045
FDM22,1020.0,OUT017
NCH30,-108.0,OUT019
FDC04,3936.0,OUT017
FDO38,1296.0,OUT046
FDV52,3360.0,OUT027
FDB32,1564.0,OUT013
FDV43,500.0,OUT018
FDI24,2548.0,OUT018
FDR40,1492.0,OUT017
FDW02,2140.0,OUT049
FDE44,896.0,OUT049
FDL38,1496.0,OUT046
NCT54,-404.0,OUT010
DRJ39,1556.0,OUT010
FDW55,4076.0,OUT049
DRF13,404.0,OUT019
NCW17,2160.0,OUT049
FDP13,868.0,OUT035
FDS08,2484.0,OUT018
NCP17,1172.0,OUT035
NCO53,3004.0,OUT035
FDH19,2708.0,OUT045
FDJ04,2024.0,OUT017
FDG10,1092.0,OUT049
FDA40,-468.0,OUT010
FDI53,2544.0,OUT045
FDU09,-956.0,OUT010
FDK60,1564.0,OUT045
FDR43,696.0,OUT017
FDW22,3640.0,OUT017
DRP47,2028.0,OUT010
DRG48,404.0,OUT010
FDA14,2484.0,OUT035
FDU49,1500.0,OUT013
FDK28,3988.0,OUT045
FDT19,2784.0,OUT046
NCQ42,1928.0,OUT045
FDD03,3640.0,OUT045
NCM53,1748.0,OUT013
NCX53,2172.0,OUT045
FDV14,2840.0,OUT027
NCZ54,2656.0,OUT017
FDB39,940.0,OUT013
DRC24,2440.0,OUT046
FDY36,1244.0,OUT013
FDN01,2956.0,OUT035
DRH25,880.0,OUT046
FDV08,744.0,OUT046
NCP53,3856.0,OUT049
FDU52,572.0,OUT010
NCI42,3200.0,OUT045
FDZ14,2124.0,OUT035
FDF11,3848.0,OUT046
FDQ13,1124.0,OUT018
FDO32,-1164.0,OUT010
DRJ37,2156.0,OUT018
FDY43,2664.0,OUT046
NCT41,2528.0,OUT017
NCV17,2044.0,OUT045
FDM04,2376.0,OUT027
DRB48,420.0,OUT018
FDM24,2492.0,OUT013
FDT37,4116.0,OUT049
NCO05,-380.0,OUT010
FDL13,3744.0,OUT046
FDL15,2552.0,OUT017
FDB11,3252.0,OUT018
FDL14,636.0,OUT019
FDY10,-68.0,OUT019
FDJ40,1928.0,OUT049
NCW18,3720.0,OUT046
NCY06,2068.0,OUT013
DRE13,1108.0,OUT018
FDA26,3416.0,OUT045
NCE19,-1084.0,OUT010
FDE33,1508.0,OUT035
DRL59,2328.0,OUT027
FDY07,768.0,OUT046
FDF57,2484.0,OUT018
FDM58,1964.0,OUT035
FDP26,3096.0,OUT027
FDY32,2608.0,OUT046
FDD51,-1132.0,OUT010
FDU22,1628.0,OUT018
FDZ49,3268.0,OUT018
NCI42,3392.0,OUT017
FDT04,2088.0,OUT027
NCU41,2936.0,OUT045
FDS56,4132.0,OUT045
NCN42,2456.0,OUT017
FDK34,3768.0,OUT046
FDB03,3936.0,OUT017
DRJ25,956.0,OUT035
FDT25,3424.0,OUT027
FDN20,2716.0,OUT013
FDP09,3404.0,OUT013
FDM20,1948.0,OUT019
NCG55,1816.0,OUT046
NCP14,1584.0,OUT045
NCH06,3848.0,OUT046
FDV52,1948.0,OUT013
NCL07,820.0,OUT035
DRJ11,4456.0,OUT027
DRO59,1236.0,OUT013
FDW15,476.0,OUT010
NCQ30,2072.0,OUT035
NCN54,-684.0,OUT019
FDY01,3336.0,OUT027
FDX39,3568.0,OUT035
FDH53,2840.0,OUT027
FDA57,864.0,OUT035
NCC07,-220.0,OUT010
FDU28,3052.0,OUT013
FDK36,-1100.0,OUT010
FDR36,492.0,OUT018
NCQ17,2580.0,OUT035
FDS28,-948.0,OUT019
FDE08,2304.0,OUT045
FDU22,1920.0,OUT046
FDG41,1744.0,OUT045
FDO31,-604.0,OUT010
FDM21,2140.0,OUT019
FDU40,3168.0,OUT017
FDV36,1748.0,OUT018
FDT10,2472.0,OUT027
FDX38,784.0,OUT045
NCU30,4024.0,OUT027
NCV06,3132.0,OUT049
FDT16,4328.0,OUT035
NCP41,3168.0,OUT027
FDZ56,2800.0,OUT017
FDC22,3220.0,OUT035
FDU10,852.0,OUT035
FDS46,1868.0,OUT045
FDO08,2788.0,OUT049
NCV42,1468.0,OUT018
FDP33,4156.0,OUT035
FDJ12,3312.0,OUT046
FDH04,1428.0,OUT045
NCU54,3332.0,OUT013
FDO36,940.0,OUT010
FDT37,5480.0,OUT027
FDD14,1004.0,OUT010
FDA16,3516.0,OUT013
NCS42,-444.0,OUT019
FDP10,-244.0,OUT019
FDQ28,2580.0,OUT049
FDK57,-4.0,OUT010
FDK02,1916.0,OUT013
FDW47,1668.0,OUT018
NCC42,1932.0,OUT018
FDQ37,2796.0,OUT018
FDL40,1544.0,OUT046
DRE13,-492.0,OUT010
FDQ34,3112.0,OUT027
NCB54,2032.0,OUT046
FDS48,2492.0,OUT049
FDO15,1172.0,OUT045
NCT30,772.0,OUT013
FDU49,2888.0,OUT027
FDE21,1848.0,OUT046
FDS49,-628.0,OUT019
FDT38,2832.0,OUT027
FDZ01,1632.0,OUT045
FDC41,1380.0,OUT035
DRG13,668.0,OUT010
NCZ42,3444.0,OUT018
NCM07,1296.0,OUT045
NCV17,1804.0,OUT018
DRK39,1484.0,OUT035
FDS37,1564.0,OUT018
FDV12,-292.0,OUT019
NCG19,3412.0,OUT018
FDS51,1068.0,OUT013
NCO14,704.0,OUT046
FDC38,2128.0,OUT046
FDN15,2248.0,OUT046
NCH42,3604.0,OUT013
FDQ22,648.0,OUT046
FDC05,3164.0,OUT013
FDZ31,3100.0,OUT013
DRJ23,3116.0,OUT049
FDC52,2612.0,OUT035
DRD12,-492.0,OUT010
FDV55,2440.0,OUT017
FDD32,1376.0,OUT046
FDR01,3328.0,OUT049
FDY08,348.0,OUT019
FDQ45,2920.0,OUT045
DRN11,3728.0,OUT027
NCS05,1852.0,OUT018
FDY32,2732.0,OUT035
NCD31,2544.0,OUT045
NCE06,2644.0,OUT049
NCP14,1624.0,OUT046
NCF18,1092.0,OUT019
FDF14,2132.0,OUT018
FDB22,2568.0,OUT017
NCH54,2612.0,OUT049
FDU27,1012.0,OUT035
FDS58,4024.0,OUT027
NCU29,2436.0,OUT035
FDJ57,3020.0,OUT013
FDL56,1492.0,OUT049
FDH60,3296.0,OUT035
FDN24,604.0,OUT018
FDD02,2048.0,OUT017
FDP15,4184.0,OUT017
FDB28,4568.0,OUT027
DRC49,2232.0,OUT045
NCG30,1668.0,OUT018
FDJ14,1436.0,OUT049
FDL52,616.0,OUT045
NCG19,5104.0,OUT027
NCN41,2112.0,OUT035
FDW22,3612.0,OUT013
FDI02,1868.0,OUT013
FDV51,2568.0,OUT045
FDV48,1336.0,OUT046
NCL17,324.0,OUT019
FDP46,1384.0,OUT045
FDU10,596.0,OUT045
FDT37,2124.0,OUT010
FDI27,980.0,OUT035
FDN51,4176.0,OUT046
FDW07,1604.0,OUT035
FDN45,3632.0,OUT049
DRN37,4064.0,OUT027
DRF48,3076.0,OUT049
FDP38,-1044.0,OUT019
NCX18,4536.0,OUT027
FDK45,1572.0,OUT018
FDZ37,1556.0,OUT049
FDS50,3260.0,OUT018
NCR54,2796.0,OUT018
NCS17,1656.0,OUT035
FDV31,2816.0,OUT046
DRE27,1644.0,OUT017
FDN60,2556.0,OUT013
FDK26,3004.0,OUT013
FDX37,1340.0,OUT018
FDW31,3176.0,OUT046
FDX26,2636.0,OUT018
DRL49,356.0,OUT019
FDU49,1568.0,OUT017
FDY58,3616.0,OUT046
FDN03,3912.0,OUT045
NCV06,1108.0,OUT010
FDH53,1336.0,OUT045
FDG31,804.0,OUT018
NCC06,1988.0,OUT045
FDS13,4284.0,OUT049
FDP16,4056.0,OUT035
FDA35,2012.0,OUT013
DRP47,3708.0,OUT018
FDY28,1508.0,OUT010
FDY20,1664.0,OUT035
NCH30,1880.0,OUT017
NCR29,-988.0,OUT019
NCP05,2404.0,OUT013
NCF30,52.0,OUT019
FDA08,2832.0,OUT035
FDN51,5608.0,OUT027
FDH12,1712.0,OUT046
FDY39,3048.0,OUT017
NCO53,2808.0,OUT045
FDB40,2376.0,OUT046
FDH02,1604.0,OUT049
FDY11,2544.0,OUT027
FDQ09,-84.0,OUT019
FDP16,3932.0,OUT013
NCF55,292.0,OUT018
FDY09,4256.0,OUT027
FDY39,2872.0,OUT045
NCU53,2684.0,OUT049
NCT41,2500.0,OUT049
FDJ45,616.0,OUT046
FDR28,2668.0,OUT013
FDN08,1964.0,OUT013
FDJ07,1948.0,OUT049
FDZ09,4056.0,OUT027
FDQ14,2512.0,OUT017
FDY12,2312.0,OUT027
FDK57,1928.0,OUT046
FDD20,2084.0,OUT049
FDS36,1556.0,OUT018
FDI40,1788.0,OUT049
FDJ40,1760.0,OUT045
FDE08,2380.0,OUT013
DRK01,1572.0,OUT013
FDC58,836.0,OUT049
FDE50,3048.0,OUT046
FDX48,2636.0,OUT035
DRM35,2540.0,OUT018
FDG41,1820.0,OUT013
FDB52,4040.0,OUT046
FDV19,2512.0,OUT045
DRG48,2416.0,OUT017
FDI26,2892.0,OUT013
FDU11,28.0,OUT019
FDF59,140.0,OUT019
FDR07,1668.0,OUT049
NCE06,2656.0,OUT017
FDE10,2152.0,OUT046
NCO55,1720.0,OUT046
FDZ13,908.0,OUT013
FDT50,1712.0,OUT017
FDH12,-228.0,OUT010
FDD21,1856.0,OUT045
NCM05,4148.0,OUT013
FDK04,1004.0,OUT013
FDN33,1696.0,OUT017
NCM18,-916.0,OUT010
DRC25,1480.0,OUT049
FDT47,1716.0,OUT017
FDD45,2984.0,OUT027
NCD07,1532.0,OUT018
NCY54,780.0,OUT010
FDL12,1140.0,OUT049
FDL02,1848.0,OUT017
FDC60,1644.0,OUT035
FDR37,3028.0,OUT017
FDY16,3084.0,OUT017
FDU26,1912.0,OUT045
FDN24,892.0,OUT013
FDH44,2460.0,OUT013
FDE23,-1100.0,OUT010
FDW60,2952.0,OUT017
FDQ55,2020.0,OUT049
FDV32,2456.0,OUT027
FDV03,564.0,OUT010
FDY14,2268.0,OUT010
NCL55,5424.0,OUT027
DRF25,764.0,OUT017
FDX03,792.0,OUT046
FDF40,3904.0,OUT045
FDX24,-436.0,OUT010
FDA25,1804.0,OUT049
FDH21,2252.0,OUT018
FDB47,1404.0,OUT010
FDT34,-244.0,OUT019
FDS39,332.0,OUT010
NCU05,1256.0,OUT046
FDE02,1604.0,OUT049
FDL25,1660.0,OUT035
FDC50,1612.0,OUT049
FDZ32,1860.0,OUT049
FDV14,1352.0,OUT045
FDR07,1504.0,OUT045
FDB26,1028.0,OUT049
NCR50,2356.0,OUT045
FDP01,2220.0,OUT018
FDH57,2028.0,OUT045
FDM60,2168.0,OUT027
FDA45,2876.0,OUT017
FDU55,4200.0,OUT017
FDH40,1544.0,OUT035
FDG40,-1332.0,OUT019
FDT12,3684.0,OUT049
DRL59,824.0,OUT045
FDT47,1364.0,OUT018
FDI60,1224.0,OUT017
DRF51,2064.0,OUT027
NCK31,928.0,OUT049
FDB08,2488.0,OUT045
FDM44,1796.0,OUT035
FDD46,2132.0,OUT018
FDR27,220.0,OUT019
FDV56,-116.0,OUT010
FDM02,1544.0,OUT049
FDU45,1588.0,OUT018
FDZ10,2128.0,OUT017
NCK31,-1100.0,OUT010
FDR27,2340.0,OUT035
FDF33,1772.0,OUT013
FDJ36,1712.0,OUT046
FDP33,4124.0,OUT049
FDG17,3912.0,OUT046
FDG47,5600.0,OUT027
NCW29,2032.0,OUT046
DRH59,1284.0,OUT017
FDR32,3776.0,OUT017
FDP48,3084.0,OUT035
FDG17,4060.0,OUT035
DRJ59,792.0,OUT017
FDY48,3112.0,OUT027
FDB02,2832.0,OUT046
FDN10,-4.0,OUT019
NCD55,844.0,OUT035
FDX34,1980.0,OUT013
FDZ38,2664.0,OUT045
DRF37,4228.0,OUT049
DRL47,100.0,OUT019
FDL27,1212.0,OUT035
NCP53,3872.0,OUT035
FDT03,1036.0,OUT019
FDJ28,3200.0,OUT035
FDF40,3692.0,OUT018
FDA32,3584.0,OUT035
NCP02,1056.0,OUT017
FDZ31,3048.0,OUT045
NCQ29,4132.0,OUT013
FDP57,-228.0,OUT010
FDL32,3296.0,OUT027
DRB01,3180.0,OUT035
FDJ40,1808.0,OUT046
FDO24,2236.0,OUT018
FDO11,3684.0,OUT018
FDA56,2084.0,OUT035
FDF02,1624.0,OUT045
FDA10,1980.0,OUT013
NCI55,2052.0,OUT017
FDZ40,-1036.0,OUT010
FDV08,812.0,OUT049
FDN48,1484.0,OUT013
FDU57,2544.0,OUT017
DRF49,1844.0,OUT013
FDS02,3272.0,OUT035
FDS43,2960.0,OUT046
FDT16,4156.0,OUT013
FDX19,5136.0,OUT027
FDK15,1584.0,OUT046
DRA12,2348.0,OUT049
FDY35,928.0,OUT017
NCU42,2692.0,OUT013
FDD26,3004.0,OUT013
FDR11,2308.0,OUT018
NCP53,3696.0,OUT045
FDP34,2424.0,OUT045
NCV41,-156.0,OUT019
FDN20,2388.0,OUT018
FDZ16,2812.0,OUT018
FDZ28,2180.0,OUT049
NCL55,4004.0,OUT013
NCJ17,1336.0,OUT046
FDT37,4040.0,OUT046
FDV51,2776.0,OUT049
FDZ28,2264.0,OUT035
FDN27,1916.0,OUT013
FDS14,620.0,OUT019
FDZ58,1904.0,OUT045
FDD46,2456.0,OUT046
FDJ03,1004.0,OUT035
FDU03,980.0,OUT010
FDA33,3816.0,OUT027
NCW53,3164.0,OUT035
NCC55,720.0,OUT017
FDP52,1772.0,OUT019
FDE39,2036.0,OUT049
FDB44,3488.0,OUT035
FDG59,668.0,OUT013
FDI05,1276.0,OUT013
FDF59,1988.0,OUT045
FDM39,956.0,OUT019
FDB14,1548.0,OUT013
NCS05,228.0,OUT019
DRJ35,952.0,OUT045
FDO31,-564.0,OUT019
FDA31,2744.0,OUT046
FDX40,748.0,OUT049
FDW56,2976.0,OUT045
FDH09,580.0,OUT018
FDA52,924.0,OUT019
FDF20,1244.0,OUT019
FDE40,1048.0,OUT046
NCU17,1584.0,OUT046
NCP14,1828.0,OUT035
FDN25,2416.0,OUT027
FDU39,1088.0,OUT049
NCM05,4264.0,OUT017
FDU07,2496.0,OUT017
FDF28,2172.0,OUT049
FDR57,2676.0,OUT049
FDJ33,2044.0,OUT013
DRH23,1052.0,OUT035
FDQ52,3920.0,OUT046
DRK13,3260.0,OUT035
FDP09,3360.0,OUT046
FDR08,3208.0,OUT027
FDV50,1888.0,OUT045
FDT13,3120.0,OUT049
FDJ27,3112.0,OUT027
FDH21,2504.0,OUT046
FDW14,2912.0,OUT027
FDL52,816.0,OUT049
FDW28,3228.0,OUT017
FDL40,1684.0,OUT049
FDE24,2256.0,OUT046
FDX35,3740.0,OUT049
FDP46,1544.0,OUT017
FDX56,3248.0,OUT045
FDQ45,3092.0,OUT049
FDK50,4008.0,OUT027
FDY26,3336.0,OUT045
FDQ09,1944.0,OUT017
FDN39,2836.0,OUT049
FDP13,832.0,OUT017
FDR51,2444.0,OUT013
FDZ49,1564.0,OUT010
FDL28,3396.0,OUT018
FDZ10,2168.0,OUT035
FDK38,2380.0,OUT013
DRL49,3720.0,OUT027
FDR15,2508.0,OUT013
FDQ24,4124.0,OUT035
FDD56,2876.0,OUT013
NCR42,536.0,OUT046
FDH52,1024.0,OUT045
FDH57,188.0,OUT019
FDR15,620.0,OUT010
FDJ34,2196.0,OUT035
FDW37,1640.0,OUT035
FDQ23,1356.0,OUT018
FDP34,2524.0,OUT013
FDE04,4376.0,OUT027
FDC48,1256.0,OUT045
FDA47,700.0,OUT019
FDI35,2580.0,OUT018
NCV05,2484.0,OUT013
FDR28,2564.0,OUT045
FDH31,1752.0,OUT017
FDP59,-180.0,OUT019
FDS19,1012.0,OUT018
FDM60,680.0,OUT045
FDJ44,2508.0,OUT018
DRH51,1504.0,OUT017
DRC25,1488.0,OUT017
DRE25,1524.0,OUT013
NCX05,1916.0,OUT049
FDR11,2664.0,OUT017
DRP47,3876.0,OUT045
DRC49,372.0,OUT019
FDQ47,2088.0,OUT027
FDL20,1804.0,OUT013
FDM34,2248.0,OUT035
NCN55,3780.0,OUT013
FDD41,1868.0,OUT035
FDE52,1612.0,OUT049
NCT18,916.0,OUT019
FDJ32,708.0,OUT018
FDE16,3328.0,OUT046
FDZ09,2528.0,OUT045
DRZ11,2000.0,OUT046
FDK41,1492.0,OUT049
FDE56,1140.0,OUT049
FDH34,2972.0,OUT013
DRI49,1316.0,OUT013
DRI59,3544.0,OUT046
DRC36,2900.0,OUT049
FDS15,-164.0,OUT019
FDI07,2876.0,OUT018
FDZ15,1628.0,OUT018
NCX41,4776.0,OUT027
NCO29,724.0,OUT019
FDF57,2748.0,OUT013
FDI33,1632.0,OUT035
DRJ47,2832.0,OUT049
FDB34,1408.0,OUT046
FDY22,3760.0,OUT027
DRL11,2624.0,OUT017
FDY46,3152.0,OUT035
FDG17,3916.0,OUT013
FDE52,1204.0,OUT018
DRP47,5392.0,OUT027
FDO01,180.0,OUT010
FDL09,2728.0,OUT046
FDR57,2588.0,OUT013
DRD37,956.0,OUT035
FDQ36,2136.0,OUT027
FDL33,3212.0,OUT049
FDL48,812.0,OUT045
FDL28,3796.0,OUT049
NCN29,776.0,OUT046
FDO13,2788.0,OUT035
FDB38,2564.0,OUT045
FDI36,3308.0,OUT035
FDI58,1672.0,OUT035
FDH22,1764.0,OUT018
FDQ27,1756.0,OUT013
FDT33,2688.0,OUT046
FDC56,1836.0,OUT045
FDF14,2464.0,OUT046
FDQ39,3160.0,OUT017
NCM43,2712.0,OUT017
FDS46,2124.0,OUT035
FDI22,3380.0,OUT049
NCE43,2616.0,OUT045
FDZ36,1068.0,OUT010
FDR13,12.0,OUT019
FDP46,1172.0,OUT018
FDW56,1132.0,OUT019
FDB40,2488.0,OUT017
FDM28,2564.0,OUT018
FDV49,4204.0,OUT013
NCS53,2188.0,OUT018
FDO03,3764.0,OUT049
FDT15,3112.0,OUT035
FDD33,3740.0,OUT049
FDX13,4072.0,OUT017
FDH60,3196.0,OUT013
DRH51,1384.0,OUT046
NCL07,792.0,OUT049
FDW51,3356.0,OUT045
FDF21,1116.0,OUT019
FDH26,380.0,OUT019
FDJ03,980.0,OUT049
FDU35,1688.0,OUT017
DRL01,3420.0,OUT018
FDE59,568.0,OUT045
FDI60,1252.0,OUT035
DRH39,1404.0,OUT035
FDK36,932.0,OUT049
FDN52,1352.0,OUT045
FDU12,4304.0,OUT017
NCT05,5464.0,OUT027
FDS37,3328.0,OUT027
FDK24,884.0,OUT017
DRF36,3060.0,OUT013
FDN46,-276.0,OUT010
NCN06,2484.0,OUT045
FDD59,1508.0,OUT035
FDM14,1704.0,OUT045
FDO10,708.0,OUT018
FDU35,1596.0,OUT013
NCA30,2684.0,OUT018
NCO41,1656.0,OUT049
FDI24,2784.0,OUT046
FDZ16,3080.0,OUT046
FDV47,1344.0,OUT046
FDV16,568.0,OUT045
FDZ22,1484.0,OUT035
FDO20,2100.0,OUT010
FDW38,988.0,OUT013
FDW52,2596.0,OUT045
FDT43,-1044.0,OUT019
NCS29,4084.0,OUT045
NCC31,2552.0,OUT017
FDA21,3080.0,OUT017
FDQ55,1912.0,OUT046
NCE54,1324.0,OUT049
FDD45,1616.0,OUT017
NCP17,1144.0,OUT017
FDR47,3212.0,OUT035
DRM35,2836.0,OUT013
FDR47,1164.0,OUT019
FDX19,1764.0,OUT010
FDV22,3984.0,OUT027
FDQ46,3224.0,OUT027
DRO47,1724.0,OUT045
FDB44,1420.0,OUT010
FDN02,1324.0,OUT010
FDW10,2712.0,OUT045
FDJ41,2236.0,OUT019
FDM50,1008.0,OUT046
FDW10,2964.0,OUT035
FDY48,1756.0,OUT049
NCE30,4784.0,OUT027
FDO04,888.0,OUT045
FDQ26,-924.0,OUT010
NCX29,2020.0,OUT018
FDE39,1888.0,OUT046
NCR54,4504.0,OUT027
NCP55,2368.0,OUT027
FDX22,3504.0,OUT017
FDI05,1392.0,OUT035
FDC51,3496.0,OUT027
FDC10,1980.0,OUT013
FDJ46,2708.0,OUT045
FDV10,-1140.0,OUT010
FDX12,5328.0,OUT027
FDL43,-628.0,OUT019
DRB13,3040.0,OUT046
FDF59,3496.0,OUT027
FDT35,2812.0,OUT049
NCJ19,1088.0,OUT035
FDT35,2468.0,OUT018
FDI48,872.0,OUT046
DRC24,532.0,OUT019
NCZ05,1744.0,OUT017
FDJ57,3092.0,OUT049
FDX11,3048.0,OUT017
FDE09,1940.0,OUT035
NCK06,2012.0,OUT049
DRE37,3112.0,OUT017
FDV56,1760.0,OUT046
FDY43,2768.0,OUT017
FDV35,2460.0,OUT013
FDF05,2236.0,OUT019
FDA36,3068.0,OUT035
FDS13,5576.0,OUT027
FDU47,2332.0,OUT013
FDI36,1220.0,OUT010
FDH48,1400.0,OUT046
FDZ14,2012.0,OUT013
FDS46,2012.0,OUT013
FDE21,2008.0,OUT017
FDA26,3628.0,OUT049
FDV12,1656.0,OUT046
FDL46,-36.0,OUT019
FDN57,2316.0,OUT013
NCJ18,1960.0,OUT017
FDO36,2792.0,OUT045
FDX55,3140.0,OUT018
FDT25,76.0,OUT019
FDD16,1332.0,OUT049
NCX18,3124.0,OUT013
NCG55,1540.0,OUT018
NCV18,1420.0,OUT049
NCS18,1864.0,OUT035
FDC37,1664.0,OUT045
FDE47,1992.0,OUT046
DRG49,1956.0,OUT019
FDC39,3364.0,OUT049
FDH24,636.0,OUT019
FDV39,4600.0,OUT027
NCL17,2192.0,OUT045
NCY53,1952.0,OUT035
FDH52,1116.0,OUT013
NCD19,596.0,OUT018
FDI44,1240.0,OUT046
DRD49,5176.0,OUT027
FDN08,2100.0,OUT035
FDO20,5464.0,OUT027
FDY02,4168.0,OUT046
FDX23,1448.0,OUT045
FDX01,1976.0,OUT017
FDH20,3056.0,OUT027
NCX41,3448.0,OUT017
FDD21,3336.0,OUT027
DRH11,-1020.0,OUT019
DRE60,3260.0,OUT018
FDB10,3772.0,OUT013
FDH38,1916.0,OUT013
NCL07,364.0,OUT018
FDD48,1824.0,OUT046
NCT54,2920.0,OUT027
FDF32,4592.0,OUT027
DRH51,1352.0,OUT045
DRG03,2620.0,OUT035
NCY42,356.0,OUT019
FDH32,1644.0,OUT017
NCJ06,3360.0,OUT027
FDH47,3040.0,OUT027
FDZ08,1092.0,OUT018
FDK16,1648.0,OUT017
DRG01,956.0,OUT018
NCM53,3120.0,OUT027
NCB07,3252.0,OUT035
NCZ06,4124.0,OUT035
FDU48,2196.0,OUT049
NCB55,2384.0,OUT027
FDP15,4092.0,OUT013
FDF17,3104.0,OUT046
NCN06,2692.0,OUT049
DRM48,356.0,OUT018
FDH10,3040.0,OUT046
FDC60,1180.0,OUT018
FDE35,732.0,OUT018
DRI23,2596.0,OUT013
NCR38,4004.0,OUT013
FDP04,1188.0,OUT035
NCW17,2008.0,OUT045
FDX34,2064.0,OUT017
NCK53,1500.0,OUT045
NCO54,-1012.0,OUT010
NCH55,2016.0,OUT046
FDT44,3320.0,OUT027
DRG49,3824.0,OUT046
FDX46,-924.0,OUT010
DRG36,2800.0,OUT049
FDU37,1452.0,OUT049
FDK10,3028.0,OUT049
DRF37,5552.0,OUT027
FDC44,1948.0,OUT035
FDP15,4056.0,OUT046
FDZ27,2280.0,OUT027
FDY22,396.0,OUT019
DRG51,2788.0,OUT035
FDN58,3672.0,OUT045
FDW01,2556.0,OUT049
FDX24,1236.0,OUT018
FDO51,876.0,OUT017
FDJ52,4024.0,OUT027
NCY06,124.0,OUT010
FDE20,2444.0,OUT018
FDT23,-644.0,OUT010
FDQ51,872.0,OUT046
FDE35,1032.0,OUT046
FDB46,3420.0,OUT013
NCG19,3804.0,OUT035
NCL06,3804.0,OUT018
FDT36,-1316.0,OUT019
FDC56,2036.0,OUT049
FDJ26,3540.0,OUT049
FDZ59,2824.0,OUT017
FDV11,4280.0,OUT027
FDR13,-20.0,OUT010
FDI15,3868.0,OUT018
FDF47,3252.0,OUT018
NCB54,148.0,OUT019
NCK19,4464.0,OUT027
FDX16,2524.0,OUT017
FDL50,2004.0,OUT045
NCE31,708.0,OUT035
DRJ01,2652.0,OUT049
FDE22,2588.0,OUT013
FDY20,-420.0,OUT019
NCO14,668.0,OUT045
NCR50,2512.0,OUT017
DRM47,3136.0,OUT017
FDO27,-364.0,OUT010
FDJ20,3480.0,OUT027
NCX17,3700.0,OUT013
FDG59,740.0,OUT049
FDD52,1712.0,OUT045
FDO48,3672.0,OUT017
FDC59,-804.0,OUT019
FDS15,1500.0,OUT018
FDB47,3484.0,OUT035
FDV14,-484.0,OUT019
FDB27,3116.0,OUT013
FDA35,2188.0,OUT035
FDN51,3900.0,OUT018
FDO39,1004.0,OUT019
FDB28,3228.0,OUT049
DRJ25,808.0,OUT046
FDH46,3112.0,OUT027
FDI10,2716.0,OUT045
FDU21,324.0,OUT018
FDD09,2968.0,OUT049
FDD10,2896.0,OUT046
FDN31,1108.0,OUT010
FDA46,2820.0,OUT018
FDM56,1736.0,OUT046
FDF11,1916.0,OUT010
FDS32,2004.0,OUT018
NCM06,2436.0,OUT013
FDZ26,3752.0,OUT045
FDO01,2156.0,OUT013
FDJ46,2876.0,OUT049
FDG26,2172.0,OUT019
FDZ38,2928.0,OUT035
NCO55,1684.0,OUT013
FDT60,2132.0,OUT035
FDW37,1580.0,OUT049
NCK42,3100.0,OUT018
FDA45,2776.0,OUT046
FDW55,3732.0,OUT018
FDY44,3268.0,OUT017
FDQ31,1544.0,OUT017
FDM09,2860.0,OUT049
FDH12,1412.0,OUT018
NCQ43,1892.0,OUT035
FDT33,2852.0,OUT035
NCT41,2092.0,OUT018
DRJ25,-1116.0,OUT010
NCQ41,3096.0,OUT046
NCN17,1704.0,OUT049
DRO35,3328.0,OUT027
FDU27,564.0,OUT018
FDY43,4136.0,OUT027
FDG46,2056.0,OUT035
DRL49,2012.0,OUT018
NCB55,1020.0,OUT049
FDK28,4188.0,OUT049
FDO49,812.0,OUT045
FDT03,2924.0,OUT013
FDW33,3128.0,OUT027
FDR02,1932.0,OUT035
FDF50,3148.0,OUT013
FDA40,1196.0,OUT018
NCT53,2316.0,OUT018
FDY60,2468.0,OUT035
FDP44,3144.0,OUT027
NCQ50,3304.0,OUT045
NCC30,2920.0,OUT017
FDQ60,1684.0,OUT018
FDG41,1792.0,OUT046
FDQ03,3784.0,OUT046
FDM03,1648.0,OUT045
FDZ51,1276.0,OUT018
DRF51,788.0,OUT035
FDF39,4288.0,OUT017
FDW52,2796.0,OUT035
FDY22,2452.0,OUT049
FDG14,2460.0,OUT013
FDA57,792.0,OUT017
FDL45,124.0,OUT019
FDX28,1560.0,OUT046
NCQ54,2708.0,OUT013
FDH40,1284.0,OUT045
FDU52,2652.0,OUT035
FDT60,52.0,OUT010
FDK08,1580.0,OUT045
FDN04,3004.0,OUT049
FDE50,3052.0,OUT013
FDI16,988.0,OUT049
FDM50,1148.0,OUT049
NCV30,1108.0,OUT049
FDT44,1884.0,OUT013
FDY60,2396.0,OUT013
FDT56,1120.0,OUT017
FDV58,2804.0,OUT018
FDU04,2012.0,OUT013
NCN05,4352.0,OUT027
FDI53,2324.0,OUT018
FDD34,2616.0,OUT046
FDW47,3432.0,OUT027
FDT51,3288.0,OUT027
FDO27,1596.0,OUT013
NCQ18,1324.0,OUT018
NCW05,1748.0,OUT013
FDI15,2236.0,OUT010
NCH43,1476.0,OUT010
FDT40,2108.0,OUT049
NCG19,3748.0,OUT017
NCM30,820.0,OUT035
FDB38,2680.0,OUT017
FDB22,2440.0,OUT046
FDC58,736.0,OUT046
NCI29,2244.0,OUT013
FDA23,-308.0,OUT010
DRG48,2324.0,OUT013
FDV21,2012.0,OUT013
NCG18,-284.0,OUT019
FDG40,536.0,OUT045
